Date,1Y Swap,2Y Swap,3Y Swap,4Y Swap,5Y Swap,7Y Swap,10Y Swap,30Y Swap
5/6/2003,1.29,1.625,2.1945,2.6525,3.035,3.595,4.135,5.0095
5/7/2003,1.29,1.59,2.055,2.505,2.898,3.466,4.014,4.929
5/8/2003,1.2699,1.628,2.095,2.525,2.895,3.4585,4.0185,4.9235
5/9/2003,1.2645,1.635,2.095,2.525,2.895,3.465,4.015,4.93
5/12/2003,1.2582,1.625,2.085,2.525,2.885,3.435,3.975,4.899
5/13/2003,1.2719,1.645,2.095,2.495,2.855,3.395,3.925,4.8675
5/14/2003,1.2403,1.575,2.005,2.417,2.775,3.317,3.833,4.75
5/15/2003,1.2632,1.635,2.065,2.465,2.813,3.335,3.845,4.739
5/16/2003,1.2047,1.485,1.935,2.335,2.675,3.215,3.725,4.663
5/19/2003,1.1894,1.54,1.965,2.368,2.725,3.27,3.809,4.73
5/20/2003,1.1456,1.4455,1.8635,2.255,2.595,3.145,3.6755,4.621
5/21/2003,1.1925,1.5405,1.955,2.345,2.681,3.215,3.726,4.619
5/22/2003,1.2075,1.5145,1.915,2.294,2.6155,3.134,3.6535,4.5465
5/23/2003,1.2075,1.535,1.935,2.315,2.645,3.165,3.675,4.57
5/26/2003,1.2008,1.535,1.935,2.315,2.645,3.165,3.675,4.57
5/27/2003,1.1941,1.495,1.925,2.3245,2.675,3.235,3.7845,4.693
5/28/2003,1.2114,1.505,1.9025,2.295,2.665,3.225,3.785,4.71
5/29/2003,1.1837,1.465,1.85,2.245,2.597,3.145,3.695,4.64
5/30/2003,1.2175,1.492,1.873,2.256,2.611,3.169,3.723,4.673
6/2/2003,1.2325,1.495,1.874,2.275,2.645,3.205,3.765,4.7135
6/3/2003,1.1825,1.385,1.792,2.185,2.545,3.115,3.675,4.655
6/4/2003,1.1475,1.404,1.773,2.165,2.515,3.084,3.645,4.6635
6/5/2003,1.1225,1.432,1.802,2.195,2.565,3.125,3.685,4.688
6/6/2003,1.1475,1.421,1.814,2.2245,2.595,3.145,3.695,4.661
6/9/2003,1.1175,1.365,1.747,2.1425,2.505,3.053,3.614,4.62
6/10/2003,1.0325,1.305,1.667,2.055,2.3975,2.965,3.521,4.51
6/11/2003,1.0425,1.335,1.723,2.095,2.455,3.0035,3.544,4.529
6/12/2003,1.0125,1.298,1.671,2.046,2.4045,2.945,3.495,4.48
6/13/2003,0.9875,1.275,1.641,2.019,2.371,2.915,3.46,4.449
6/16/2003,0.9975,1.335,1.726,2.095,2.435,2.98,3.515,4.4975
6/17/2003,1.0559,1.416,1.8245,2.212,2.563,3.098,3.625,4.58
6/18/2003,1.05,1.435,1.88,2.275,2.648,3.195,3.731,4.6755
6/19/2003,1.0075,1.361,1.802,2.215,2.585,3.147,3.705,4.686
6/20/2003,1.0125,1.3815,1.828,2.236,2.615,3.184,3.7435,4.7225
6/23/2003,1.0025,1.345,1.7705,2.185,2.556,3.1175,3.675,4.68
6/24/2003,1.0025,1.305,1.714,2.125,2.485,3.057,3.604,4.609
6/25/2003,1.1425,1.484,1.9,2.295,2.65,3.205,3.755,4.73
6/26/2003,1.1775,1.603,2.034,2.4255,2.797,3.3465,3.8865,4.8285
6/27/2003,1.1975,1.555,2.022,2.4025,2.775,3.335,3.888,4.849
6/30/2003,1.1575,1.515,1.952,2.369,2.7365,3.3075,3.855,4.817
7/1/2003,1.1525,1.523,1.968,2.385,2.775,3.35,3.9,4.85
7/2/2003,1.1775,1.503,1.948,2.375,2.745,3.325,3.895,4.853
7/3/2003,1.1575,1.475,1.983,2.445,2.835,3.425,4.015,4.95
7/4/2003,1.1525,1.515,1.988,2.435,2.825,3.385,3.995,4.951
7/7/2003,1.1675,1.5735,2.059,2.516,2.925,3.513,4.085,5.025
7/8/2003,1.1725,1.585,2.0735,2.528,2.925,3.513,4.075,5.012
7/9/2003,1.1725,1.556,2.049,2.503,2.895,3.485,4.045,5
7/10/2003,1.1575,1.515,2.006,2.464,2.855,3.454,4.025,4.991
7/11/2003,1.1575,1.501,1.973,2.411,2.803,3.408,3.994,4.964
7/14/2003,1.168,1.555,2.054,2.507,2.908,3.513,4.096,5.064
7/15/2003,1.1675,1.72,2.269,2.761,3.189,3.793,4.373,5.274
7/16/2003,1.1875,1.679,2.231,2.718,3.136,3.739,4.304,5.205
7/17/2003,1.202,1.685,2.255,2.745,3.145,3.745,4.305,5.2025
7/18/2003,1.1925,1.725,2.308,2.815,3.245,3.845,4.395,5.24
7/21/2003,1.2175,1.855,2.482,3.014,3.475,4.065,4.6075,5.4105
7/22/2003,1.2125,1.765,2.394,2.935,3.375,3.975,4.535,5.356
7/23/2003,1.1825,1.735,2.349,2.895,3.345,3.955,4.515,5.36
7/24/2003,1.2125,1.735,2.375,2.925,3.385,4.015,4.575,5.4
7/25/2003,1.1875,1.708,2.355,2.9245,3.385,4.023,4.595,5.424
7/28/2003,1.2325,1.835,2.534,3.095,3.565,4.185,4.735,5.54
7/29/2003,1.2375,1.955,2.696,3.275,3.805,4.395,4.945,5.7
7/30/2003,1.2664,1.885,2.583,3.185,3.655,4.265,4.805,5.6045
7/31/2003,1.3901,2.055,2.73,3.335,3.805,4.465,4.995,5.79
8/1/2003,1.4453,2.145,2.901,3.4445,3.885,4.495,5.078,5.827
8/4/2003,1.3975,2.065,2.762,3.315,3.745,4.365,4.925,5.743
8/5/2003,1.4375,2.135,2.824,3.3605,3.79,4.4095,4.965,5.769
8/6/2003,1.3975,2.042,2.682,3.205,3.6355,4.24,4.775,5.577
8/7/2003,1.3625,1.985,2.598,3.115,3.555,4.165,4.695,5.52
8/8/2003,1.3325,1.965,2.5855,3.115,3.56,4.145,4.695,5.5615
8/11/2003,1.3925,2.055,2.702,3.235,3.6775,4.282,4.8285,5.6475
8/12/2003,1.3775,2.025,2.67,3.26,3.718,4.335,4.9055,5.73
8/13/2003,1.3575,2.125,2.864,3.435,3.915,4.521,5.086,5.8935
8/14/2003,1.419,2.205,2.841,3.403,3.695,4.295,4.845,5.76
8/15/2003,1.393,2.135,2.86,3.415,3.87,4.435,4.985,5.75
8/18/2003,1.3975,2.125,2.805,3.355,3.785,4.385,4.925,5.72
8/19/2003,1.3775,2.025,2.685,3.235,3.665,4.273,4.815,5.604
8/20/2003,1.3825,2.095,2.784,3.3335,3.7755,4.368,4.895,5.65
8/21/2003,1.4725,2.245,2.925,3.475,3.902,4.4645,4.95,5.669
8/22/2003,1.4475,2.255,2.945,3.465,3.9085,4.475,4.965,5.651
8/25/2003,1.4625,2.3045,2.995,3.528,3.961,4.5315,5.032,5.712
8/26/2003,1.4475,2.235,2.946,3.488,3.925,4.5045,4.985,5.686
8/27/2003,1.4525,2.315,3.025,3.565,3.995,4.565,5.045,5.7265
8/28/2003,1.408,2.206,2.901,3.446,3.875,4.445,4.925,5.613
8/29/2003,1.4175,2.255,2.965,3.515,3.935,4.495,4.955,5.62
9/1/2003,1.4375,2.255,2.965,3.515,3.935,4.495,4.955,5.62
9/2/2003,1.4725,2.3605,3.095,3.655,4.095,4.6545,5.115,5.76
9/3/2003,1.492,2.325,3.05,3.625,4.065,4.627,5.105,5.771
9/4/2003,1.445,2.205,2.935,3.509,3.943,4.505,5.015,5.707
9/5/2003,1.3137,2.025,2.765,3.325,3.721,4.302,4.821,5.55
9/8/2003,1.345,2.09,2.8055,3.355,3.7955,4.39,4.8895,5.62
9/9/2003,1.3425,1.997,2.692,3.257,3.705,4.295,4.815,5.5785
9/10/2003,1.3175,1.935,2.605,3.155,3.575,4.175,4.715,5.489
9/11/2003,1.32,1.995,2.685,3.24,3.657,4.254,4.745,5.5335
9/12/2003,1.318,1.915,2.575,3.108,3.537,4.137,4.687,5.49
9/15/2003,1.304,1.885,2.535,3.085,3.525,4.135,4.705,5.52
9/16/2003,1.2925,1.9065,2.55,3.075,3.515,4.145,4.715,5.53
9/17/2003,1.3225,1.925,2.525,3.045,3.455,4.055,4.595,5.41
9/18/2003,1.3075,1.947,2.545,3.045,3.464,4.045,4.5835,5.393
9/19/2003,1.3025,1.965,2.585,3.085,3.497,4.065,4.575,5.39
9/22/2003,1.3275,1.965,2.575,3.085,3.506,4.105,4.635,5.443
9/23/2003,1.3225,1.9465,2.573,3.075,3.488,4.085,4.615,5.41
9/24/2003,1.2875,1.912,2.516,3.025,3.435,4.008,4.539,5.34
9/25/2003,1.2875,1.895,2.499,2.995,3.406,3.9835,4.485,5.291
9/26/2003,1.2775,1.815,2.415,2.9095,3.303,3.878,4.4145,5.244
9/29/2003,1.2825,1.895,2.495,2.985,3.381,3.965,4.493,5.316
9/30/2003,1.2375,1.745,2.3415,2.8415,3.245,3.8255,4.366,5.201
10/1/2003,1.2025,1.755,2.3535,2.847,3.245,3.835,4.374,5.224
10/2/2003,1.2325,1.795,2.3965,2.899,3.315,3.895,4.445,5.282
10/3/2003,1.3325,1.982,2.616,3.127,3.555,4.125,4.658,5.44
10/6/2003,1.3075,1.948,2.575,3.085,3.5055,4.085,4.615,5.41
10/7/2003,1.2825,1.985,2.625,3.145,3.575,4.167,4.695,5.49
10/8/2003,1.3025,1.9615,2.5845,3.1045,3.532,4.115,4.675,5.49
10/9/2003,1.3475,1.984,2.616,3.155,3.582,4.176,4.735,5.54
10/10/2003,1.3125,1.965,2.585,3.115,3.545,4.145,4.695,5.5
10/13/2003,1.3425,1.965,2.595,3.125,3.545,4.145,4.695,5.5
10/14/2003,1.3625,2.035,2.665,3.185,3.6125,4.215,4.7725,5.56
10/15/2003,1.4075,2.1145,2.745,3.275,3.7035,4.285,4.825,5.601
10/16/2003,1.485,2.285,2.905,3.425,3.835,4.405,4.912,5.6455
10/17/2003,1.4975,2.221,2.856,3.349,3.753,4.315,4.831,5.57
10/20/2003,1.52,2.235,2.855,3.345,3.735,4.2945,4.798,5.547
10/21/2003,1.522,2.2155,2.8245,3.311,3.7025,4.252,4.755,5.502
10/22/2003,1.4425,2.1675,2.749,3.217,3.597,4.145,4.668,5.439
10/23/2003,1.4775,2.197,2.807,3.28,3.675,4.225,4.75,5.507
10/24/2003,1.4325,2.1215,2.711,3.185,3.5735,4.125,4.645,5.4065
10/27/2003,1.4575,2.1875,2.765,3.228,3.605,4.158,4.675,5.429
10/28/2003,1.4925,2.07,2.655,3.125,3.505,4.065,4.595,5.375
10/29/2003,1.4175,2.147,2.754,3.2265,3.625,4.1825,4.705,5.4605
10/30/2003,1.4775,2.214,2.8445,3.327,3.715,4.255,4.757,5.4905
10/31/2003,1.4725,2.168,2.786,3.2765,3.676,4.2065,4.714,5.43
11/3/2003,1.504,2.237,2.845,3.335,3.729,4.265,4.76,5.4685
11/4/2003,1.482,2.195,2.804,3.292,3.675,4.215,4.713,5.431
11/5/2003,1.511,2.265,2.889,3.365,3.755,4.275,4.765,5.48
11/6/2003,1.551,2.325,2.9575,3.446,3.817,4.3445,4.825,5.552
11/7/2003,1.5683,2.375,3.005,3.493,3.865,4.3845,4.865,5.565
11/10/2003,1.5725,2.393,3.02,3.501,3.875,4.395,4.875,5.5825
11/11/2003,1.5675,2.365,3.02,3.481,3.865,4.385,4.865,5.58
11/12/2003,1.5725,2.3595,2.9715,3.445,3.823,4.345,4.825,5.5135
11/13/2003,1.5325,2.2085,2.817,3.288,3.6545,4.175,4.669,5.401
11/14/2003,1.4625,2.135,2.732,3.197,3.575,4.109,4.61,5.355
11/17/2003,1.4225,2.115,2.72,3.177,3.546,4.0845,4.585,5.35
11/18/2003,1.4364,2.097,2.694,3.144,3.5045,4.025,4.5335,5.301
11/19/2003,1.4786,2.195,2.802,3.253,3.6145,4.135,4.625,5.389
11/20/2003,1.4428,2.137,2.717,3.169,3.525,4.045,4.546,5.3185
11/21/2003,1.453,2.163,2.75,3.197,3.555,4.066,4.555,5.322
11/24/2003,1.502,2.24,2.843,3.29,3.6355,4.145,4.625,5.378
11/25/2003,1.495,2.192,2.781,3.232,3.585,4.095,4.575,5.345
11/26/2003,1.54,2.265,2.87,3.316,3.665,4.165,4.635,5.38
11/27/2003,1.54,2.345,2.88,3.317,3.665,4.155,4.63,5.38
11/28/2003,1.601,2.358,2.973,3.412,3.755,4.245,4.705,5.45
12/1/2003,1.635,2.425,3.046,3.497,3.843,4.322,4.795,5.473
12/2/2003,1.626,2.395,3.0065,3.469,3.835,4.314,4.788,5.47
12/3/2003,1.64,2.4115,3.029,3.483,3.835,4.322,4.806,5.4915
12/4/2003,1.603,2.395,2.996,3.45,3.796,4.285,4.764,5.4695
12/5/2003,1.488,2.205,2.808,3.257,3.605,4.12,4.615,5.364
12/8/2003,1.509,2.235,2.843,3.297,3.6555,4.1655,4.655,5.41
12/9/2003,1.539,2.295,2.912,3.376,3.743,4.25,4.7465,5.47
12/10/2003,1.503,2.247,2.862,3.324,3.689,4.206,4.698,5.452
12/11/2003,1.434,2.122,2.712,3.179,3.5575,4.085,4.597,5.39
12/12/2003,1.449,2.136,2.74,3.202,3.575,4.1015,4.6135,5.38
12/15/2003,1.453,2.1615,2.762,3.222,3.594,4.115,4.631,5.395
12/16/2003,1.447,2.129,2.723,3.185,3.55,4.077,4.576,5.3625
12/17/2003,1.442,2.135,2.739,3.191,3.545,4.065,4.5465,5.329
12/18/2003,1.455,2.1375,2.736,3.184,3.535,4.025,4.495,5.252
12/19/2003,1.456,2.1485,2.737,3.192,3.5545,4.042,4.515,5.273
12/22/2003,1.4453,2.1825,2.7735,3.23,3.595,4.085,4.555,5.287
12/23/2003,1.4939,2.227,2.845,3.313,3.695,4.1865,4.655,5.3675
12/24/2003,1.4759,2.165,2.748,3.223,3.595,4.115,4.635,5.3
12/25/2003,1.4759,2.145,2.775,3.166,3.605,4.095,4.575,5.31
12/26/2003,1.4177,2.125,2.715,3.2,3.565,4.065,4.545,5.29
12/29/2003,1.451,2.1595,2.77,3.255,3.643,4.1355,4.635,5.358
12/30/2003,1.456,2.135,2.774,3.256,3.645,4.155,4.648,5.394
12/31/2003,1.458,2.145,2.761,3.255,3.665,4.165,4.645,5.39
1/1/2004,1.458,2.155,2.765,3.255,3.635,4.145,4.645,5.39
1/2/2004,1.52,2.225,2.894,3.379,3.775,4.285,4.775,5.49
1/5/2004,1.512,2.255,2.872,3.366,3.755,4.275,4.765,5.483
1/6/2004,1.46,2.152,2.769,3.245,3.635,4.155,4.645,5.399
1/7/2004,1.455,2.155,2.745,3.225,3.605,4.135,4.6265,5.382
1/8/2004,1.46,2.166,2.763,3.25,3.628,4.1545,4.635,5.39
1/9/2004,1.348,1.975,2.563,3.03,3.405,3.945,4.455,5.256
1/12/2004,1.345,1.97,2.551,3.02,3.405,3.945,4.455,5.265
1/13/2004,1.328,1.924,2.476,2.934,3.305,3.855,4.3775,5.22
1/14/2004,1.337,1.954,2.511,2.957,3.315,3.855,4.365,5.19
1/15/2004,1.357,1.9845,2.539,2.977,3.3305,3.8455,4.345,5.158
1/16/2004,1.359,2.005,2.57,3.035,3.385,3.895,4.395,5.18
1/19/2004,1.359,2.05,2.59,3.024,3.405,3.905,4.385,5.19
1/20/2004,1.371,2.0155,2.5835,3.033,3.398,3.925,4.425,5.228
1/21/2004,1.369,1.991,2.556,3.004,3.37,3.885,4.387,5.204
1/22/2004,1.346,1.9555,2.508,2.952,3.299,3.824,4.319,5.14
1/23/2004,1.37,2.015,2.595,3.054,3.425,3.945,4.445,5.254
1/26/2004,1.39,2.0485,2.641,3.107,3.485,4.015,4.5155,5.299
1/27/2004,1.373,2.011,2.584,3.047,3.4255,3.9555,4.453,5.251
1/28/2004,1.468,2.1825,2.77,3.234,3.595,4.1065,4.5845,5.321
1/29/2004,1.485,2.165,2.77,3.236,3.5855,4.085,4.5655,5.32
1/30/2004,1.463,2.165,2.741,3.188,3.545,4.047,4.525,5.2845
2/2/2004,1.461,2.155,2.743,3.191,3.555,4.0655,4.545,5.308
2/3/2004,1.4193,2.0885,2.683,3.131,3.485,4.004,4.488,5.265
2/4/2004,1.431,2.097,2.682,3.142,3.515,4.0255,4.505,5.2705
2/5/2004,1.48,2.195,2.777,3.239,3.605,4.105,4.575,5.31
2/6/2004,1.425,2.098,2.672,3.13,3.5035,4.005,4.485,5.238
2/9/2004,1.422,2.0845,2.647,3.097,3.455,3.975,4.463,5.218
2/10/2004,1.4438,2.145,2.723,3.171,3.525,4.035,4.52,5.2685
2/11/2004,1.378,2.025,2.612,3.059,3.415,3.935,4.425,5.2135
2/12/2004,1.388,2.025,2.606,3.056,3.4245,3.945,4.455,5.242
2/13/2004,1.365,1.97,2.555,3.019,3.38,3.9,4.41,5.22
2/16/2004,1.365,1.97,2.555,3.02,3.37,3.9,4.41,5.22
2/17/2004,1.372,1.975,2.567,3.019,3.3665,3.8975,4.4055,5.207
2/18/2004,1.371,1.99,2.579,3.037,3.3845,3.9125,4.415,5.221
2/19/2004,1.375,1.98,2.57,3.025,3.366,3.89,4.399,5.1885
2/20/2004,1.407,2.06,2.642,3.098,3.466,3.986,4.487,5.279
2/23/2004,1.379,2.009,2.584,3.038,3.401,3.925,4.43,5.222
2/24/2004,1.373,1.988,2.568,3.022,3.381,3.909,4.417,5.225
2/25/2004,1.364,1.972,2.551,3.003,3.368,3.897,4.406,5.213
2/26/2004,1.374,1.995,2.565,3.0255,3.395,3.925,4.435,5.2325
2/27/2004,1.369,1.965,2.525,2.985,3.354,3.875,4.3745,5.168
3/1/2004,1.3712,1.9875,2.542,2.9985,3.3655,3.885,4.385,5.171
3/2/2004,1.415,2.055,2.615,3.0745,3.435,3.955,4.445,5.232
3/3/2004,1.423,2.055,2.625,3.075,3.445,3.965,4.455,5.2325
3/4/2004,1.414,2.034,2.592,3.05,3.399,3.919,4.417,5.205
3/5/2004,1.306,1.877,2.428,2.868,3.2165,3.738,4.2435,5.087
3/8/2004,1.289,1.802,2.322,2.754,3.103,3.635,4.155,5.019
3/9/2004,1.292,1.785,2.3035,2.72,3.059,3.582,4.095,4.976
3/10/2004,1.309,1.812,2.306,2.72,3.061,3.588,4.101,4.963
3/11/2004,1.31,1.75,2.2455,2.6555,3.005,3.535,4.065,4.952
3/12/2004,1.31,1.837,2.34,2.7465,3.102,3.632,4.145,5.014
3/15/2004,1.315,1.84,2.349,2.764,3.105,3.627,4.134,4.999
3/16/2004,1.286,1.787,2.274,2.677,3.015,3.541,4.055,4.934
3/17/2004,1.2797,1.806,2.293,2.698,3.036,3.5665,4.072,4.961
3/18/2004,1.303,1.829,2.343,2.755,3.091,3.616,4.125,4.995
3/19/2004,1.305,1.834,2.349,2.769,3.11,3.634,4.145,4.999
3/22/2004,1.29,1.792,2.294,2.713,3.042,3.573,4.078,4.96
3/23/2004,1.295,1.786,2.283,2.693,3.034,3.549,4.0625,4.943
3/24/2004,1.293,1.775,2.271,2.693,3.038,3.563,4.085,4.95
3/25/2004,1.296,1.774,2.297,2.723,3.065,3.595,4.118,4.991
3/26/2004,1.328,1.875,2.382,2.813,3.164,3.69,4.204,5.057
3/29/2004,1.35,1.907,2.431,2.873,3.235,3.759,4.278,5.122
3/30/2004,1.36,1.92,2.447,2.884,3.245,3.765,4.284,5.128
3/31/2004,1.342,1.876,2.39,2.8165,3.165,3.707,4.227,5.0875
4/1/2004,1.372,1.935,2.455,2.885,3.248,3.7745,4.276,5.1255
4/2/2004,1.51,2.18,2.745,3.193,3.548,4.067,4.56,5.318
4/5/2004,1.524,2.215,2.795,3.254,3.6235,4.137,4.631,5.38
4/6/2004,1.496,2.157,2.734,3.194,3.549,4.072,4.5715,5.3335
4/7/2004,1.5,2.165,2.747,3.196,3.56,4.079,4.567,5.338
4/8/2004,1.496,2.184,2.773,3.235,3.605,4.115,4.615,5.34
4/9/2004,1.496,2.195,2.765,3.235,3.605,4.115,4.605,5.36
4/12/2004,1.508,2.215,2.81,3.271,3.635,4.152,4.644,5.385
4/13/2004,1.5526,2.321,2.922,3.395,3.765,4.286,4.766,5.487
4/14/2004,1.648,2.401,2.99,3.456,3.815,4.326,4.794,5.497
4/15/2004,1.642,2.403,3.018,3.499,3.862,4.37,4.844,5.559
4/16/2004,1.592,2.331,2.94,3.413,3.777,4.294,4.778,5.508
4/19/2004,1.62,2.39,3.012,3.475,3.84,4.351,4.826,5.544
4/20/2004,1.645,2.514,3.133,3.593,3.947,4.45,4.912,5.603
4/21/2004,1.712,2.512,3.125,3.579,3.926,4.417,4.865,5.551
4/22/2004,1.69,2.482,3.079,3.5335,3.884,4.3695,4.821,5.514
4/23/2004,1.768,2.609,3.213,3.662,3.999,4.47,4.904,5.557
4/26/2004,1.773,2.5985,3.2135,3.6535,3.985,4.455,4.8885,5.549
4/27/2004,1.748,2.53,3.1455,3.588,3.916,4.394,4.8375,5.5215
4/28/2004,1.786,2.6515,3.2695,3.7115,4.0545,4.5175,4.949,5.6025
4/29/2004,1.833,2.7055,3.318,3.7725,4.1155,4.5855,5.015,5.6525
4/30/2004,1.816,2.673,3.293,3.744,4.0825,4.549,4.985,5.614
5/3/2004,1.821,2.665,3.286,3.743,4.088,4.555,4.995,5.617
5/4/2004,1.819,2.679,3.328,3.789,4.1485,4.615,5.0585,5.6855
5/5/2004,1.841,2.6955,3.3325,3.812,4.17,4.6535,5.096,5.715
5/6/2004,1.895,2.755,3.3895,3.854,4.213,4.6975,5.13,5.7365
5/7/2004,2.091,3.0035,3.655,4.136,4.4815,4.9325,5.3205,5.873
5/10/2004,2.07,2.9795,3.64,4.112,4.464,4.929,5.339,5.895
5/11/2004,2.057,2.9565,3.5975,4.066,4.4195,4.8845,5.2855,5.843
5/12/2004,2.061,2.964,3.6255,4.0895,4.4395,4.9085,5.328,5.893
5/13/2004,2.108,3.0405,3.686,4.1575,4.5065,4.9765,5.3815,5.9425
5/14/2004,2.062,2.927,3.585,4.052,4.397,4.869,5.283,5.87
5/17/2004,2.024,2.864,3.497,3.955,4.296,4.768,5.181,5.779
5/18/2004,2.065,2.92,3.547,3.997,4.335,4.808,5.222,5.815
5/19/2004,2.121,2.982,3.606,4.055,4.391,4.859,5.27,5.846
5/20/2004,2.091,2.923,3.537,3.984,4.312,4.781,5.199,5.788
5/21/2004,2.132,2.992,3.608,4.057,4.389,4.849,5.253,5.832
5/24/2004,2.123,2.97,3.586,4.034,4.37,4.827,5.229,5.813
5/25/2004,2.121,2.977,3.597,4.042,4.3775,4.827,5.224,5.8
5/26/2004,2.079,2.884,3.503,3.949,4.282,4.743,5.151,5.751
5/27/2004,2.039,2.856,3.447,3.887,4.217,4.671,5.085,5.696
5/28/2004,2.119,2.935,3.516,3.948,4.272,4.724,5.132,5.721
5/31/2004,2.119,2.935,3.516,3.946,4.295,4.745,5.135,5.71
6/1/2004,2.151,2.985,3.566,3.99,4.314,4.772,5.191,5.781
6/2/2004,2.2,3.038,3.627,4.056,4.377,4.828,5.23,5.815
6/3/2004,2.1899,3.03,3.606,4.034,4.355,4.801,5.207,5.807
6/4/2004,2.264,3.09,3.674,4.105,4.429,4.871,5.269,5.843
6/7/2004,2.236,3.055,3.639,4.066,4.393,4.838,5.245,5.835
6/8/2004,2.267,3.091,3.656,4.076,4.393,4.838,5.242,5.8285
6/9/2004,2.334,3.16,3.738,4.135,4.443,4.888,5.29,5.866
6/10/2004,2.376,3.2055,3.75,4.154,4.449,4.885,5.282,5.857
6/11/2004,2.376,3.2055,3.757,4.153,4.449,4.885,5.281,5.865
6/14/2004,2.502,3.341,3.878,4.264,4.556,4.984,5.369,5.934
6/15/2004,2.39,3.165,3.688,4.059,4.346,4.773,5.165,5.752
6/16/2004,2.419,3.215,3.735,4.109,4.397,4.817,5.206,5.7945
6/17/2004,2.393,3.189,3.718,4.093,4.373,4.784,5.166,5.74
6/18/2004,2.397,3.208,3.732,4.11,4.396,4.809,5.195,5.764
6/21/2004,2.384,3.167,3.7,4.075,4.366,4.781,5.177,5.761
6/22/2004,2.397,3.203,3.7455,4.108,4.397,4.814,5.211,5.801
6/23/2004,2.399,3.187,3.707,4.082,4.374,4.795,5.192,5.782
6/24/2004,2.385,3.154,3.675,4.05,4.335,4.753,5.143,5.74
6/25/2004,2.388,3.152,3.66,4.034,4.326,4.74,5.1265,5.7315
6/28/2004,2.47,3.269,3.783,4.155,4.443,4.857,5.2325,5.8035
6/29/2004,2.457,3.2405,3.733,4.1,4.3855,4.794,5.177,5.755
6/30/2004,2.375,3.088,3.594,3.97,4.259,4.673,5.0635,5.666
7/1/2004,2.331,3.067,3.561,3.934,4.219,4.644,5.0485,5.6595
7/2/2004,2.244,2.938,3.429,3.803,4.097,4.53,4.943,5.5715
7/5/2004,2.244,2.941,3.429,3.801,4.092,4.525,4.938,5.569
7/6/2004,2.252,2.95,3.4495,3.823,4.121,4.547,4.948,5.581
7/7/2004,2.253,2.949,3.44,3.815,4.1135,4.5445,4.951,5.578
7/8/2004,2.253,2.942,3.432,3.812,4.109,4.5405,4.9575,5.577
7/9/2004,2.25,2.936,3.424,3.802,4.0985,4.531,4.943,5.5665
7/12/2004,2.253,2.936,3.426,3.791,4.088,4.517,4.929,5.5565
7/13/2004,2.286,2.98,3.4615,3.8285,4.12,4.5455,4.952,5.573
7/14/2004,2.305,3.018,3.499,3.863,4.15,4.569,4.968,5.58
7/15/2004,2.323,3.0385,3.521,3.8835,4.166,4.579,4.972,5.5795
7/16/2004,2.266,2.92,3.3825,3.74,4.0165,4.43,4.8315,5.4755
7/19/2004,2.271,2.937,3.408,3.754,4.027,4.4385,4.834,5.4675
7/20/2004,2.352,3.0515,3.523,3.871,4.145,4.541,4.9225,5.5295
7/21/2004,2.398,3.101,3.5695,3.9135,4.184,4.5735,4.955,5.5605
7/22/2004,2.394,3.098,3.554,3.899,4.167,4.557,4.933,5.551
7/23/2004,2.386,3.086,3.544,3.882,4.1505,4.5375,4.913,5.531
7/26/2004,2.424,3.157,3.6185,3.955,4.226,4.606,4.9755,5.5845
7/27/2004,2.47,3.233,3.7165,4.061,4.3355,4.726,5.108,5.694
7/28/2004,2.455,3.186,3.6655,4.017,4.295,4.6965,5.085,5.6885
7/29/2004,2.438,3.146,3.625,3.992,4.273,4.675,5.061,5.661
7/30/2004,2.383,3.079,3.544,3.8995,4.177,4.5775,4.962,5.5675
8/2/2004,2.359,3.044,3.522,3.874,4.152,4.5535,4.935,5.553
8/3/2004,2.355,3.042,3.505,3.854,4.125,4.525,4.913,5.5315
8/4/2004,2.372,3.035,3.495,3.852,4.124,4.5165,4.905,5.529
8/5/2004,2.364,3.013,3.477,3.832,4.095,4.4965,4.885,5.5205
8/6/2004,2.182,2.782,3.229,3.581,3.8585,4.285,4.695,5.391
8/9/2004,2.214,2.824,3.277,3.619,3.906,4.3235,4.735,5.41
8/10/2004,2.281,2.905,3.35,3.695,3.978,4.3805,4.7725,5.428
8/11/2004,2.273,2.865,3.32,3.6705,3.945,4.3555,4.755,5.412
8/12/2004,2.278,2.877,3.316,3.6565,3.927,4.3315,4.735,5.407
8/13/2004,2.248,2.83,3.2665,3.603,3.876,4.284,4.685,5.3715
8/16/2004,2.272,2.8575,3.2925,3.625,3.8985,4.3145,4.734,5.4075
8/17/2004,2.241,2.784,3.208,3.544,3.8185,4.235,4.652,5.354
8/18/2004,2.249,2.819,3.2375,3.58,3.8555,4.2755,4.695,5.3875
8/19/2004,2.246,2.779,3.205,3.5475,3.8245,4.2445,4.669,5.3715
8/20/2004,2.268,2.811,3.2295,3.579,3.8535,4.275,4.6835,5.3765
8/23/2004,2.301,2.86,3.285,3.628,3.905,4.327,4.742,5.4305
8/24/2004,2.31,2.851,3.277,3.619,3.904,4.3145,4.735,5.423
8/25/2004,2.322,2.865,3.2935,3.627,3.905,4.315,4.725,5.3995
8/26/2004,2.314,2.815,3.2445,3.571,3.845,4.2635,4.6645,5.3595
8/27/2004,2.321,2.836,3.2765,3.61,3.885,4.2935,4.693,5.378
8/30/2004,2.303,2.82,3.229,3.559,3.832,4.235,4.635,5.344
