Dates,BBDXY Index,DXY Curncy,EUR Curncy,JPY Curncy,GBP Curncy,CHF Curncy,AUD Curncy,CAD Curncy,NZD Curncy,SEK Curncy,NOK Curncy,BRL Curncy,CLP Curncy,MXN Curncy,CNH Curncy,INR Curncy,THB Curncy,IDR Curncy,KRW Curncy,SGD Curncy,TRY Curncy,CZK Curncy,HUF Curncy,PLN Curncy,RON Curncy,RUB Curncy,ILS Curncy,ZAR Curncy
1/11/2006,1065.01,88.99,1.21275,114.15,1.7644,1.2758,0.75515,1.159,0.6973,7.7075,6.6297,2.2798,524.25,10.5925,#N/A N/A,#N/A N/A,39.6875,9465,978.35,1.6287,1.33785,23.68,206.01,3.12855,2.99345,28.4336,4.6265,5.996
1/12/2006,1069.02,89.44,1.20355,114.365,1.76015,1.2853,0.75025,1.1628,0.6934,7.7396,6.69625,2.2756,523.75,10.58525,#N/A N/A,#N/A N/A,39.5,9345,974.1,1.62745,1.3435,23.898,207.82,3.1606,3.02435,28.5007,4.62875,6.069
1/13/2006,1063.97,88.89,1.2142,114.175,1.777,1.2767,0.7552,1.1604,0.6987,7.6868,6.63575,2.2725,525.75,10.56175,#N/A N/A,#N/A N/A,39.6,9355,987.65,1.6274,1.3359,23.7415,206.325,3.14125,2.98745,28.4128,4.6185,6.03795
1/16/2006,1063.97,89.12,1.2127,114.965,1.7685,1.2788,0.75415,1.15835,0.69545,7.7002,6.6579,2.2715,526.775,10.5208,#N/A N/A,#N/A N/A,39.615,9475,982.45,1.63505,1.33175,23.75115,206.05,3.1342,2.9972,28.2769,4.5985,6.0065
1/17/2006,1068.91,89.3,1.2106,115.475,1.76775,1.28035,0.7524,1.16425,0.69085,7.69685,6.6787,2.3035,533.25,10.5935,#N/A N/A,#N/A N/A,39.759,9467.5,989.05,1.6342,1.33775,23.783,207.355,3.1721,3.01725,28.3059,4.622,6.02475
1/18/2006,1069.53,89.25,1.21125,115.24,1.7638,1.2796,0.7473,1.1707,0.68575,7.69345,6.72635,2.3165,534.95,10.5565,#N/A N/A,#N/A N/A,39.48,9491,992.15,1.62975,1.33675,23.759,207.975,3.1883,3.01215,28.3084,4.62775,6.05175
1/19/2006,1069.31,89.39,1.2097,115.405,1.75965,1.28405,0.7466,1.16325,0.67875,7.72185,6.7154,2.28875,534.25,10.5025,#N/A N/A,#N/A N/A,39.265,9401,985.05,1.6291,1.3353,23.73905,208.075,3.1875,3.011,28.2668,4.6185,5.97
1/20/2006,1065.87,88.97,1.21345,115.29,1.7708,1.2764,0.74795,1.1526,0.67925,7.658,6.6545,2.2775,531.05,10.5452,#N/A N/A,#N/A N/A,39.1865,9435,986.7,1.6279,1.3365,23.553,206.625,3.1746,3.0039,28.2347,4.621,6.00345
1/23/2006,1056.62,87.95,1.2307,114.42,1.7875,1.25685,0.75345,1.1495,0.6844,7.514,6.54145,2.257,531,10.53825,#N/A N/A,#N/A N/A,39.135,9448,981.5,1.62145,1.32525,23.21635,203.075,3.1351,2.9537,27.97175,4.612,5.959
1/24/2006,1057.98,88.06,1.22795,114.685,1.7848,1.2609,0.75195,1.15135,0.6832,7.54805,6.5474,2.241,527.65,10.49775,#N/A N/A,#N/A N/A,39.33,9488,975.6,1.6224,1.32475,23.22815,203.535,3.11425,2.95345,27.97435,4.605,6.01935
1/25/2006,1061.08,88.33,1.22405,115.845,1.7839,1.2653,0.7529,1.15035,0.6877,7.58685,6.575,2.24275,527.75,10.51075,#N/A N/A,#N/A N/A,39.108,9348.5,968.7,1.62365,1.32445,23.1795,203.37,3.1208,2.9677,27.98045,4.602,6.04835
1/26/2006,1063.47,88.62,1.2207,116.44,1.7793,1.26985,0.7508,1.15115,0.6838,7.5749,6.6129,2.229,529.275,10.4955,#N/A N/A,#N/A N/A,38.9695,9367.5,969,1.6267,1.32625,23.295,205.675,3.1363,2.96915,27.991,4.61975,6.10125
1/27/2006,1069.18,89.32,1.20935,117.33,1.7674,1.2845,0.7494,1.14955,0.68125,7.6375,6.68045,2.21,526.1,10.4439,#N/A N/A,#N/A N/A,39.02,9388.5,970.8,1.6278,1.328,23.41555,207.775,3.1582,2.99495,28.097,4.6335,6.14475
1/30/2006,1069.4,89.42,1.209,117.61,1.76865,1.28705,0.74875,1.14515,0.6815,7.6405,6.7252,2.2125,524.25,10.45175,#N/A N/A,#N/A N/A,39.125,9386.5,970.8,1.62835,1.32715,23.4895,208.375,3.1577,2.9906,28.1459,4.65,6.11375
1/31/2006,1064.1,88.96,1.2156,117.2,1.7793,1.2779,0.7582,1.13895,0.6885,7.5891,6.6436,2.212,523.8,10.44975,#N/A N/A,#N/A N/A,38.93,9370,964.65,1.62195,1.32445,23.3255,207.45,3.1474,2.97895,28.0788,4.662,6.05785
2/1/2006,1069.43,89.51,1.20645,118.03,1.7746,1.28925,0.753,1.1414,0.6842,7.67305,6.69385,2.225,529.119,10.46075,#N/A N/A,#N/A N/A,39.3,9330,961.6,1.62975,1.3255,23.6025,208.415,3.172,2.9956,28.17095,4.666,6.09345
2/2/2006,1070.05,89.41,1.2091,118.56,1.7806,1.286,0.75315,1.145,0.69005,7.6888,6.65075,2.2265,530.15,10.4985,#N/A N/A,#N/A N/A,39.37,9346,972.3,1.63375,1.325,23.603,207.72,3.1686,2.985,28.1495,4.6915,6.0766
2/3/2006,1074.46,89.89,1.20243,118.945,1.763,1.2948,0.7489,1.1445,0.68785,7.7157,6.6824,2.21,527.5,10.48825,#N/A N/A,#N/A N/A,39.36,9300,970.15,1.63515,1.3285,23.6658,208.26,3.1768,3.00025,28.23265,4.698,6.094
2/6/2006,1077.94,90.29,1.1967,119.04,1.7477,1.3011,0.7414,1.1469,0.6808,7.7882,6.7215,2.1755,525.25,10.4605,#N/A N/A,#N/A N/A,39.45,9217.5,963.1,1.62985,1.33725,23.7535,209.535,3.19475,3.00505,28.2669,4.7035,6.10615
2/7/2006,1077.63,90.24,1.19805,117.95,1.7447,1.2973,0.73965,1.15345,0.67835,7.771,6.7003,2.1905,529.01,10.54925,#N/A N/A,#N/A N/A,39.5875,9190,968.25,1.62795,1.33205,23.8095,208.625,3.18965,2.99185,28.2582,4.7115,6.20475
2/8/2006,1079.19,90.43,1.1961,118.525,1.74165,1.29925,0.7389,1.14935,0.6744,7.7534,6.7085,2.18625,530.975,10.53325,#N/A N/A,#N/A N/A,39.7,9272,971.3,1.63195,1.3347,23.774,210.11,3.1994,2.99365,28.2901,4.71575,6.1763
2/9/2006,1078.39,90.29,1.198,118.84,1.7414,1.29955,0.74025,1.1456,0.6789,7.73755,6.70395,2.17,528.525,10.48625,#N/A N/A,#N/A N/A,39.57,9235,972.75,1.6306,1.3306,23.666,209.407,3.1604,2.95725,28.2477,4.6915,6.1025
2/10/2006,1079.93,90.55,1.1904,117.86,1.74425,1.3067,0.7377,1.1526,0.6786,7.814,6.7939,2.1615,529.625,10.5055,#N/A N/A,#N/A N/A,39.255,9233,967.8,1.62685,1.33175,23.814,210.85,3.1752,2.97105,28.296,4.6985,6.1375
2/13/2006,1081.31,90.54,1.18965,117.775,1.74085,1.3082,0.7374,1.1553,0.67465,7.8596,6.8117,2.1545,531.57,10.5515,#N/A N/A,#N/A N/A,39.21,9236,976.75,1.62955,1.33125,23.905,211.355,3.1917,2.96475,28.20275,4.7065,6.16345
2/14/2006,1079.3,90.54,1.19155,117.395,1.7363,1.3079,0.74215,1.15305,0.67755,7.82375,6.82915,2.138,532.658,10.5095,#N/A N/A,#N/A N/A,39.325,9230,969.9,1.62705,1.32755,23.988,211.325,3.18135,2.9645,28.1922,4.721,6.12855
2/15/2006,1081.67,90.72,1.1889,117.88,1.74095,1.31045,0.73895,1.1565,0.67395,7.8465,6.83515,2.136,532.02,10.542,#N/A N/A,#N/A N/A,39.325,9228.5,974.1,1.62905,1.334,23.875,211.072,3.171,2.96785,28.2247,4.718,6.077
2/16/2006,1080.53,90.73,1.19055,117.585,1.7394,1.3097,0.73905,1.1574,0.67015,7.87665,6.7814,2.116,523.551,10.48075,#N/A N/A,#N/A N/A,39.365,9219,974.55,1.635,1.32825,23.8424,211.163,3.1646,2.95745,28.2238,4.68775,6.0555
2/17/2006,1078.88,90.64,1.194,118.055,1.7421,1.30985,0.7395,1.15035,0.66845,7.8513,6.75745,2.1175,523.6,10.43525,#N/A N/A,#N/A N/A,39.26,9230,972.8,1.63275,1.324,23.7675,210.685,3.1495,2.93835,28.1972,4.69,6.0225
2/20/2006,1078.88,90.42,1.1936,118.256,1.7437,1.3077,0.74095,1.1479,0.6699,7.8454,6.74105,2.1175,521.8,10.4463,#N/A N/A,#N/A N/A,39.345,9231,967.75,1.62855,1.31825,23.8005,211.015,3.1593,2.9362,28.1592,4.7035,6.01315
2/21/2006,1080.21,90.55,1.1911,118.71,1.74575,1.308,0.73875,1.14665,0.6623,7.88385,6.74815,2.166,518.868,10.4823,#N/A N/A,#N/A N/A,39.45,9262.5,968.55,1.6306,1.323,23.94,211.855,3.1843,2.93505,28.20005,4.717,6.07035
2/22/2006,1080.74,90.67,1.1914,118.54,1.74385,1.3106,0.73655,1.1486,0.65865,7.86185,6.769,2.141,518.525,10.46325,#N/A N/A,#N/A N/A,39.55,9355,974.6,1.63135,1.3255,23.959,213.05,3.1856,2.93825,28.2001,4.724,6.07175
2/23/2006,1077.99,90.39,1.1918,117.14,1.7512,1.30925,0.7387,1.15285,0.66145,7.88305,6.7439,2.1335,517.092,10.4845,#N/A N/A,#N/A N/A,39.31,9265,969.1,1.6249,1.3216,23.8285,212.497,3.1823,2.94245,28.1938,4.715,6.1127
2/24/2006,1078.7,90.61,1.1876,116.895,1.7456,1.31715,0.73945,1.14835,0.66275,7.933,6.7777,2.14,517.35,10.48175,#N/A N/A,#N/A N/A,39.39,9292.5,966.4,1.6237,1.3196,23.8505,212.1,3.1694,2.9522,28.1938,4.71875,6.10675
2/27/2006,1078.14,90.63,1.1847,116.115,1.7401,1.32275,0.7374,1.14075,0.6596,7.9752,6.78285,2.1405,517.988,10.4755,#N/A N/A,#N/A N/A,39.22,9235,968.85,1.6225,1.31475,23.8895,212.983,3.1803,2.95415,28.1236,4.708,6.18255
2/28/2006,1073.28,90.11,1.1921,115.77,1.75355,1.3117,0.7423,1.13685,0.6617,7.91185,6.7472,2.1235,515.55,10.4883,#N/A N/A,#N/A N/A,39.09,9182.5,971,1.62225,1.3155,23.744,212.405,3.1716,2.91295,28.0359,4.703,6.165
3/1/2006,1073.51,90.22,1.19225,116.095,1.75005,1.31275,0.74485,1.13495,0.6644,7.92605,6.7274,2.1155,517.283,10.47525,#N/A N/A,#N/A N/A,38.9,9182.5,971,1.61805,1.30805,23.78265,212.455,3.1662,2.9143,28.0354,4.6995,6.163
3/2/2006,1068.65,89.56,1.2039,115.875,1.7534,1.29785,0.7484,1.13155,0.66805,7.85085,6.6719,2.104,520.05,10.5285,#N/A N/A,#N/A N/A,38.65,9185,969.2,1.614,1.30275,23.6695,211.18,3.14685,2.8877,28.02,4.696,6.102
3/3/2006,1070.15,89.66,1.20445,116.375,1.7557,1.2968,0.74535,1.1344,0.6655,7.84795,6.64,2.11,522.95,10.58725,#N/A N/A,#N/A N/A,38.87,9185,971.35,1.61915,1.30685,23.677,211.265,3.1645,2.88955,27.8645,4.701,6.1773
3/6/2006,1075.23,89.89,1.20165,117.58,1.75045,1.2986,0.7405,1.139,0.6573,7.85695,6.638,2.1475,525.75,10.6955,#N/A N/A,#N/A N/A,38.815,9187,974.95,1.62785,1.31425,23.76245,211.965,3.1865,2.89545,27.93025,4.7065,6.239
3/7/2006,1082.95,90.77,1.1888,117.865,1.7359,1.31345,0.73365,1.15015,0.64895,7.96225,6.7191,2.142,531.8,10.66625,#N/A N/A,#N/A N/A,39.095,9250,976.75,1.63135,1.33475,24.187,214.885,3.23785,2.9342,28.0762,4.714,6.25125
3/8/2006,1082.53,90.62,1.1925,117.86,1.7389,1.30785,0.73435,1.15615,0.6522,7.9284,6.72715,2.18,532.5,10.71625,#N/A N/A,#N/A N/A,39.27,9317,982.05,1.6317,1.35775,24.1733,216.825,3.26555,2.9324,28.0404,4.7155,6.3025
3/9/2006,1084.64,90.75,1.191,118.21,1.73555,1.31395,0.73435,1.15995,0.64635,7.9097,6.74165,2.1618,532.125,10.722,#N/A N/A,#N/A N/A,39.18,9310,982.15,1.63005,1.35225,24.1335,216.29,3.25435,2.9356,28.045,4.708,6.265
3/10/2006,1086.69,90.85,1.191,119.008,1.72595,1.3174,0.73185,1.1605,0.6414,7.8802,6.69755,2.1373,530.85,10.6887,#N/A N/A,#N/A N/A,39.13,9240,980.1,1.62785,1.3465,24.168,217.705,3.2722,2.94505,28.0445,4.7135,6.24845
3/13/2006,1083.59,90.54,1.1964,118.73,1.73285,1.31195,0.7363,1.1578,0.6393,7.83915,6.6598,2.134,532.25,10.73,#N/A N/A,#N/A N/A,39.1305,9239,980.75,1.6253,1.346,24.122,220.215,3.27895,2.9352,27.9939,4.72,6.24815
3/14/2006,1078.27,90,1.2013,117.605,1.74615,1.3027,0.73735,1.1574,0.6425,7.8019,6.63145,2.124,527.75,10.67,#N/A N/A,#N/A N/A,39.19,9168,977,1.62275,1.3354,23.925,218.675,3.2419,2.9468,27.9635,4.713,6.22075
3/15/2006,1075.02,89.7,1.2069,117.38,1.74805,1.2956,0.7393,1.15455,0.6469,7.76775,6.6143,2.1157,526.65,10.645,#N/A N/A,#N/A N/A,39.15,9125,974.85,1.61805,1.33025,23.783,216.8,3.2051,2.91615,27.806,4.69775,6.18845
3/16/2006,1069.69,89.07,1.2183,116.82,1.75735,1.2895,0.7379,1.1524,0.64025,7.67375,6.564,2.1135,525.75,10.643,#N/A N/A,#N/A N/A,39.11,9140,975.1,1.61785,1.31825,23.36495,212.965,3.15855,2.8845,27.6988,4.67755,6.173
3/17/2006,1069.62,88.92,1.21895,115.921,1.75645,1.2896,0.72735,1.1586,0.63485,7.6505,6.5423,2.124,527.75,10.6838,#N/A N/A,#N/A N/A,38.8,9135,971.25,1.6162,1.32825,23.4725,213.071,3.16125,2.8781,27.6651,4.66125,6.2146
3/20/2006,1072.47,89.13,1.21645,116.39,1.7562,1.29145,0.72015,1.161,0.6246,7.6791,6.5333,2.147,531.567,10.78055,#N/A N/A,#N/A N/A,38.745,9140,967.05,1.61405,1.3355,23.44165,215.539,3.196,2.8834,27.67115,4.659,6.29875
3/21/2006,1078.17,89.62,1.2095,117.27,1.74775,1.30115,0.7167,1.1645,0.62325,7.7439,6.5739,2.171,534.75,10.84795,#N/A N/A,#N/A N/A,38.895,9115,968.3,1.61735,1.3485,23.6571,218.945,3.22545,2.9047,27.7368,4.66,6.35475
3/22/2006,1078.91,89.72,1.2078,117.02,1.7473,1.3049,0.71865,1.16655,0.6256,7.7431,6.5816,2.1539,531.95,10.8693,#N/A N/A,#N/A N/A,38.99,9092.5,973.55,1.6167,1.34275,23.747,219.22,3.236,2.9207,27.75,4.66375,6.285
3/23/2006,1085.18,90.46,1.19725,117.855,1.73485,1.31675,0.71485,1.16475,0.6238,7.81015,6.67135,2.1615,534.825,10.90875,#N/A N/A,#N/A N/A,39.13,9087.5,975.5,1.62055,1.3495,23.964,221.006,3.2651,2.9308,27.8558,4.67575,6.32005
3/24/2006,1082.56,90.07,1.20355,117.46,1.74235,1.31085,0.70865,1.16755,0.6084,7.76535,6.6251,2.158,531.055,10.87125,#N/A N/A,#N/A N/A,39.005,9122,979.5,1.6204,1.34,23.8245,219.125,3.23205,2.91655,27.79985,4.6764,6.261
3/27/2006,1082.28,90.07,1.20155,116.74,1.74635,1.3088,0.7057,1.16875,0.60665,7.7855,6.61335,2.174,533.75,10.9685,#N/A N/A,#N/A N/A,38.885,9050,975.65,1.6185,1.35475,23.90225,221.61,3.2663,2.9181,27.79445,4.67675,6.2742
3/28/2006,1085.75,90.25,1.2,117.95,1.74295,1.3099,0.70495,1.1709,0.60365,7.81675,6.6178,2.241,534.775,11.016,#N/A N/A,#N/A N/A,38.9,9045,976.75,1.62265,1.359,23.941,221.69,3.28525,2.9358,27.8006,4.685,6.29145
3/29/2006,1085.08,90.21,1.20235,117.82,1.7345,1.3104,0.70635,1.17205,0.60505,7.84205,6.63705,2.2142,532.5,10.9424,#N/A N/A,#N/A N/A,38.93,9140,975.15,1.62265,1.3555,23.882,221.49,3.28215,2.93425,27.79,4.69675,6.2905
3/30/2006,1076.7,89.39,1.21665,117.325,1.7459,1.2969,0.7146,1.1597,0.61315,7.7291,6.5551,2.187,527.95,10.93175,#N/A N/A,#N/A N/A,38.845,9090,976.1,1.61825,1.34755,23.49305,218.16,3.235,2.8917,27.6916,4.6635,6.1762
3/31/2006,1080.1,89.73,1.2118,117.775,1.7372,1.30415,0.71645,1.16855,0.6157,7.79525,6.5525,2.164,526.35,10.874,#N/A N/A,#N/A N/A,38.875,9070,971.65,1.61565,1.34825,23.4959,217.88,3.2366,2.9068,27.70495,4.6635,6.1765
4/3/2006,1079.37,89.63,1.2139,117.685,1.7392,1.3044,0.7158,1.171,0.6091,7.74675,6.4863,2.1407,522.65,10.852,#N/A N/A,#N/A N/A,38.8225,9022.5,970.8,1.6157,1.3436,23.435,216.415,3.23155,2.8943,27.6878,4.646,6.09625
4/4/2006,1072.89,88.83,1.22585,117.54,1.75515,1.29045,0.7204,1.1632,0.609,7.64875,6.4231,2.14035,522.85,10.9265,#N/A N/A,#N/A N/A,38.52,8982.5,963.2,1.60925,1.3385,23.276,217.61,3.2415,2.87005,27.5636,4.61825,6.04195
4/5/2006,1071.54,88.63,1.22885,117.415,1.75375,1.28365,0.72795,1.1621,0.6159,7.606,6.4239,2.13775,521.55,11.03195,#N/A N/A,#N/A N/A,38.25,9000,957.35,1.60705,1.33575,23.206,217.208,3.24285,2.8642,27.5288,4.595,6.02975
4/6/2006,1072.96,88.96,1.22295,117.75,1.75325,1.28995,0.73105,1.1529,0.61345,7.6336,6.45705,2.133,519.225,11.09975,#N/A N/A,#N/A N/A,38.253,9017.5,953.5,1.6073,1.33825,23.353,219.379,3.25,2.8737,27.5875,4.6005,6.061
4/7/2006,1079.2,89.69,1.20925,118.3,1.7422,1.3015,0.7262,1.1494,0.60815,7.7345,6.5043,2.149,520.55,11.1458,#N/A N/A,#N/A N/A,38.215,8982.5,953.3,1.6072,1.33925,23.7525,221.502,3.2899,2.89985,27.6986,4.615,6.1315
4/10/2006,1078.2,89.65,1.2111,118.35,1.7427,1.3025,0.72985,1.1483,0.61055,7.73115,6.4768,2.155,518.25,11.1045,#N/A N/A,#N/A N/A,38,8980,953.8,1.6087,1.3392,23.593,220.117,3.2633,2.88965,27.69655,4.61,6.1495
4/11/2006,1075.32,89.44,1.21445,118.275,1.7491,1.2982,0.73365,1.143,0.6114,7.6817,6.4571,2.131,514.25,11.05075,#N/A N/A,#N/A N/A,38.02,8992.5,954.8,1.61305,1.34325,23.505,217.84,3.2395,2.87645,27.65715,4.593,6.125
4/12/2006,1077.67,89.62,1.2104,118.565,1.7493,1.2988,0.73255,1.1469,0.6165,7.718,6.48885,2.1364,513.375,11.0385,#N/A N/A,#N/A N/A,38.075,8995,960.4,1.61185,1.34375,23.612,219.428,3.2444,2.881,27.705,4.598,6.113
4/13/2006,1078.57,89.59,1.21075,118.555,1.7526,1.2978,0.72805,1.1511,0.619,7.68595,6.49195,2.138,516,11.10375,#N/A N/A,#N/A N/A,38.105,8987.5,961.6,1.6092,1.35175,23.674,220.465,3.25575,2.8853,27.7165,4.6063,6.1235
4/14/2006,1078.57,89.59,1.211,118.687,1.751,1.2983,0.7279,1.1518,0.6184,7.6899,6.5005,2.138,516,11.0975,#N/A N/A,#N/A N/A,38.0925,8987.5,958.35,1.6082,1.3519,23.662,220.205,3.2502,2.8822,27.70875,4.601,6.1225
4/17/2006,1069.48,88.64,1.22495,117.805,1.7692,1.27985,0.73725,1.14545,0.62365,7.58615,6.4266,2.1374,511,11.0477,#N/A N/A,#N/A N/A,38.05,8985,955.8,1.60205,1.34475,23.379,217.68,3.2064,2.8506,27.5692,4.5795,6.06345
4/18/2006,1062.69,88.24,1.2347,117.13,1.7833,1.2689,0.74195,1.14045,0.6299,7.5353,6.3711,2.11545,511.65,10.9425,#N/A N/A,#N/A N/A,37.835,8982.5,953.8,1.5991,1.3339,23.099,214.42,3.1643,2.82115,27.5245,4.5718,5.99005
4/19/2006,1059.96,87.79,1.23815,117.27,1.7928,1.2669,0.7467,1.1356,0.6342,7.49325,6.2887,2.1147,513.45,10.96685,#N/A N/A,#N/A N/A,37.82,8883,945.55,1.59825,1.3281,23.0495,214.905,3.15895,2.81195,27.482,4.5515,5.96055
4/20/2006,1065.16,88.25,1.2317,117.545,1.7788,1.2783,0.73805,1.1391,0.6268,7.5423,6.344,2.12,517.9,11.04375,#N/A N/A,#N/A N/A,37.785,8885,948.6,1.5987,1.332,23.07415,215.61,3.1454,2.8265,27.48,4.557,6.0775
4/21/2006,1061.96,88.05,1.2341,116.585,1.7822,1.2756,0.74425,1.1375,0.63305,7.56095,6.36025,2.1215,514.75,11.05205,#N/A N/A,#N/A N/A,37.8275,8883.5,948.5,1.59535,1.32525,22.9885,213.63,3.139,2.8066,27.4662,4.553,5.97715
4/24/2006,1056.39,87.45,1.2388,114.645,1.78815,1.2682,0.7444,1.13745,0.62755,7.5418,6.3433,2.114,516.075,11.077,#N/A N/A,#N/A N/A,37.5425,8822,939.7,1.58695,1.31965,22.908,211.884,3.1155,2.79605,27.4158,4.5365,6.04625
4/25/2006,1055.35,87.32,1.2431,114.82,1.78825,1.26795,0.74605,1.13135,0.6245,7.498,6.31175,2.1305,517.25,11.152,#N/A N/A,#N/A N/A,37.65,8817.5,945.1,1.58825,1.3257,22.8325,212.687,3.11875,2.78155,27.3898,4.5295,6.104
4/26/2006,1054.16,87.22,1.2454,114.73,1.78465,1.2703,0.7529,1.12795,0.633,7.4862,6.26435,2.119,517.6,11.14625,#N/A N/A,#N/A N/A,37.7,8795,946.55,1.58855,1.32525,22.7891,213.48,3.11955,2.79025,27.3541,4.533,6.15375
4/27/2006,1048.07,86.63,1.25335,114.11,1.8016,1.25905,0.7563,1.12275,0.63295,7.4209,6.2093,2.10145,517.9,11.112,#N/A N/A,#N/A N/A,37.515,8780,944.9,1.58315,1.32025,22.7045,210.695,3.0837,2.77325,27.29745,4.5135,6.174
4/28/2006,1041.14,86.11,1.26345,113.83,1.8259,1.23875,0.75955,1.117,0.63855,7.3472,6.15025,2.087,514.85,11.06125,#N/A N/A,#N/A N/A,37.53,8785,943.2,1.5811,1.3195,22.546,208.59,3.06185,2.7529,27.1746,4.481,6.005
5/1/2006,1041.44,85.97,1.25875,113.36,1.82615,1.24095,0.75985,1.11345,0.63665,7.37885,6.1835,2.08,514.75,11.081,#N/A N/A,#N/A N/A,37.45,8770,943.15,1.5783,1.3225,22.6041,209.515,3.0676,2.76305,27.2513,4.484,5.9962
5/2/2006,1037.7,85.79,1.2614,113.345,1.8396,1.2376,0.76195,1.10625,0.63985,7.4008,6.1642,2.0618,514.9,10.9812,#N/A N/A,#N/A N/A,37.53,8774.5,940.15,1.5783,1.31825,22.4415,208.19,3.03235,2.7579,27.1758,4.49,6.029
5/3/2006,1036.82,85.84,1.26325,113.585,1.8421,1.2366,0.77095,1.10855,0.64255,7.3704,6.1365,2.0761,516.6,10.97325,#N/A N/A,#N/A N/A,37.69,8775,934.3,1.57395,1.32175,22.3925,206.089,3.0137,2.7436,27.1778,4.491,6.04255
5/4/2006,1034.5,85.36,1.2691,113.655,1.8514,1.2293,0.77185,1.10715,0.64115,7.3421,6.1145,2.0703,513.25,10.9813,#N/A N/A,#N/A N/A,37.755,8775,939.6,1.57675,1.3175,22.3045,204.915,3.00365,2.73215,27.1194,4.4765,6.035
5/5/2006,1030.74,85.14,1.27265,112.58,1.85945,1.2261,0.77245,1.10535,0.64145,7.31868,6.121,2.0555,513.65,10.9617,#N/A N/A,#N/A N/A,37.81,8780,939.6,1.57125,1.31855,22.21565,204.39,3.0086,2.725,27.08875,4.4735,6.064
5/8/2006,1029.78,85.23,1.27128,111.635,1.85915,1.22795,0.76858,1.11178,0.6327,7.3284,6.12685,2.074,514.9,10.933,#N/A N/A,#N/A N/A,37.53,8730,927.8,1.5682,1.326,22.2195,203.935,3.0081,2.7252,27.10875,4.445,6.0587
5/9/2006,1024.88,84.83,1.2758,111.035,1.8667,1.22063,0.7739,1.0995,0.63055,7.29853,6.0911,2.059,514.223,10.87675,#N/A N/A,#N/A N/A,37.65,8737.5,932,1.56685,1.3425,22.1665,204.395,3.0141,2.7166,27.05625,4.4325,6.02625
5/10/2006,1023.13,84.5,1.2782,110.5,1.8638,1.21848,0.7746,1.10035,0.62575,7.29288,6.0687,2.07425,513.05,10.8537,#N/A N/A,#N/A N/A,37.6,8722,929.2,1.56075,1.35825,22.117,203.875,3.00105,2.7107,27.0255,4.422,6.09395
5/11/2006,1021.5,84.27,1.2836,110.72,1.8826,1.21355,0.77585,1.10305,0.63025,7.29225,6.0473,2.0981,513.8,10.889,#N/A N/A,#N/A N/A,37.73,8702.5,935.6,1.56665,1.37125,21.9628,203.93,2.9982,2.69905,26.99055,4.42825,6.09395
5/12/2006,1018.78,83.91,1.29285,110.03,1.8946,1.19745,0.77293,1.10958,0.62785,7.24443,5.98807,2.1445,516.425,11.09925,#N/A N/A,#N/A N/A,37.895,8765,932.85,1.56665,1.423,21.8849,205.965,3.0116,2.69735,26.9012,4.445,6.29148
5/15/2006,1026.48,84.54,1.2797,110.49,1.8794,1.21175,0.7607,1.11295,0.6199,7.35865,6.0872,2.1665,520.482,11.14,#N/A N/A,#N/A N/A,38.27,9117.5,943.5,1.5817,1.4915,22.1607,208.34,3.07425,2.7787,27.0482,4.459,6.4158
5/16/2006,1021.22,84.17,1.2859,109.745,1.88788,1.207,0.76745,1.10667,0.62725,7.31325,6.0979,2.136,518.55,11.03988,#N/A N/A,#N/A N/A,38,9195,945,1.57435,1.448,21.9077,204.4,3.01565,2.73195,26.986,4.45,6.36
5/17/2006,1029.19,84.85,1.2743,110.96,1.88285,1.2146,0.75855,1.1146,0.6213,7.38985,6.134,2.2095,524.15,11.205,#N/A N/A,#N/A N/A,38.285,8997.5,943.45,1.57995,1.4925,22.29745,209.13,3.1158,2.7565,27.065,4.4513,6.45
5/18/2006,1025.69,84.51,1.2844,110.815,1.89345,1.20595,0.76425,1.12035,0.6229,7.29,6.07488,2.1805,521.062,11.16385,#N/A N/A,#N/A N/A,38.1,9176,947.1,1.57855,1.5003,22.0745,205.995,3.078,2.75355,26.97265,4.454,6.45375
5/19/2006,1030.55,84.88,1.27783,111.685,1.87975,1.21673,0.75823,1.11792,0.6203,7.3142,6.10193,2.209,523.9,11.19488,#N/A N/A,#N/A N/A,38.145,9197.5,946.25,1.5843,1.4795,22.1309,206.61,3.09365,2.7594,27.0596,4.463,6.48
5/22/2006,1027.72,84.35,1.28665,111.565,1.88733,1.20395,0.75375,1.1155,0.62225,7.25375,6.07605,2.298,530.45,11.2587,#N/A N/A,#N/A N/A,38.325,9325,952.2,1.58365,1.545,22.0306,205.5,3.0825,2.7633,26.98175,4.4973,6.538
5/23/2006,1031.6,84.35,1.28148,111.985,1.88015,1.2087,0.7519,1.12465,0.62498,7.28295,6.11995,2.3525,531.2,11.35925,#N/A N/A,#N/A N/A,38.375,9245,943.8,1.58255,1.503,22.0645,205.83,3.09535,2.7659,27.00095,4.49,6.61753
5/24/2006,1034.99,84.95,1.2754,112.95,1.86875,1.21788,0.75245,1.12,0.6327,7.30245,6.12093,2.3275,533.35,11.215,#N/A N/A,#N/A N/A,38.53,9375,949.6,1.58835,1.5565,22.1225,206.383,3.1041,2.7875,27.0115,4.5226,6.598
