Date,wti_future,brent_future,dollar_spread,wti_future_rets,brent_future_rets,spread_rets
2006-02-06,65.11,63.33,1.7800000000000011,-0.003977359645097218,-0.0009465215333649199,-0.0030308381117322976
2006-02-07,63.09,61.56,1.5300000000000011,-0.03102442021194895,-0.027948839412600603,-0.003075580799348346
2006-02-08,62.55,61.06,1.4899999999999949,-0.008559201141226918,-0.008122157244964262,-0.0004370438962626559
2006-02-09,62.62,60.75,1.8699999999999974,0.0011191047162270229,-0.005076973468719329,0.006196078184946352
2006-02-10,61.84,59.64,2.200000000000003,-0.012456084318109135,-0.018271604938271596,0.005815520620162461
2006-02-13,61.24,59.38,1.8599999999999994,-0.009702457956015546,-0.004359490274983199,-0.0053429676810323465
2006-02-14,59.57,59.52,0.04999999999999716,-0.027269758327890296,0.002357696194004725,-0.02962745452189502
2006-02-15,57.65,58.15,-0.5,-0.03223098875272791,-0.023017473118279647,-0.009213515634448263
2006-02-16,58.46,58.79,-0.3299999999999983,0.014050303555941062,0.011006018916595023,0.003044284639346039
2006-02-17,59.88,59.89,-0.00999999999999801,0.024290112897707862,0.01871066507909511,0.005579447818612752
2006-02-20,62.77,61.54,1.230000000000004,0.04826319305277222,0.027550509266989456,0.020712683785782764
2006-02-21,62.74,61.6,1.1400000000000006,-0.00047793531942012324,0.0009749756256093967,-0.0014529109450295199
2006-02-22,61.01,60.44,0.5700000000000003,-0.02757411539687606,-0.01883116883116889,-0.00874294656570717
2006-02-23,60.54,60.54,0.0,-0.0077036551385018665,0.0016545334215751393,-0.009358188560077006
2006-02-24,62.91,62.6,0.30999999999999517,0.03914767096134783,0.034027089527585104,0.005120581433762726
2006-02-27,61.0,60.99,0.00999999999999801,-0.03036083293594018,-0.025718849840255582,-0.004641983095684598
2006-02-28,61.41,61.76,-0.3500000000000014,0.00672131147540978,0.012625020495163076,-0.005903709019753296
2006-03-01,61.97,62.45,-0.480000000000004,0.009119035987624202,0.011172279792746192,-0.0020532438051219896
2006-03-02,63.36,64.07,-0.7099999999999937,0.022430208165241255,0.02594075260208151,-0.003510544436840256
2006-03-03,63.67,64.18,-0.5100000000000051,0.0048926767676768035,0.001716872171063113,0.0031758045966136907
2006-03-06,62.41,62.34,0.06999999999999318,-0.01978953981466947,-0.028669367404175805,0.008879827589506336
2006-03-07,61.58,61.17,0.4099999999999966,-0.013299150777119025,-0.01876804619826759,0.005468895421148565
2006-03-08,60.02,60.03,-0.00999999999999801,-0.025332900292302618,-0.018636586562040224,-0.006696313730262395
2006-03-09,60.47,61.06,-0.5900000000000034,0.007497500833055577,0.01715808762285526,-0.009660586789799683
