Dates;FTSE;EuroStoxx50;SP500;Gold;French-2Y;French-5Y;French-10Y;French-30Y;US-2Y;US-5Y;US-10Y;US-30Y;Russel2000;EuroStox_Small;FTSE_Small;MSCI_EM;CRB
12/01/1993;2757.9;1017.84;431.04;330.05;100.705;103.128;103.712;103.02;108.282;113.205;113.063;113.455;220.42;83.19;1411.36;322.128;238.68
13/01/1993;2745.3;1016.11;433.03;327.45;100.556;102.807;103.812;102.918;108.35;113.346;113.171;113.908;221.49;83.4;1408.81;319.66;239.37
14/01/1993;2759.2;1023.19;435.94;327.55;100.517;102.766;103.912;104.346;108.451;113.593;113.605;114.431;223.79;83.84;1413.17;321.83;239.53
15/01/1993;2765.1;1036.54;437.15;327.85;100.685;103.198;104.885;105.835;108.585;113.946;114.039;115.268;225.23;85;1418.58;321.783;239.29
18/01/1993;2763.1;1047.05;436.84;328.15;100.833;103.55;105.336;107.437;108.585;113.946;114.039;115.268;225.23;85.65;1423.92;321.602;239.14
19/01/1993;2737.6;1047.03;435.13;329.25;100.685;103.469;105.396;106.794;108.484;113.876;114.111;115.756;225.5;85.62;1426.02;322.176;239.95
20/01/1993;2748.7;1046.62;433.37;329.55;100.556;103.108;104.915;106.386;108.451;113.735;113.93;115.616;225.96;85.9;1425.93;322.585;240.18
21/01/1993;2773.3;1048.36;435.49;330.05;100.625;103.349;104.875;105.366;108.552;113.876;114.039;115.86;226.55;85.83;1431.74;322.585;240.11
22/01/1993;2781.2;1051.29;436.11;329.25;100.695;103.379;105.015;106.539;108.686;114.158;114.328;115.93;227.53;85.78;1435.92;325.342;239.73
25/01/1993;2771.9;1034.69;440.01;328.75;100.11;102.706;104.363;105.774;108.754;114.476;114.979;117.08;229.35;84.98;1437.1;326.751;238.96
26/01/1993;2835.7;1045.07;439.95;331.05;100.219;102.897;104.403;106.08;108.653;114.335;114.87;116.557;230.55;85.4;1459.58;326.602;238.1
27/01/1993;2832.5;1037.13;438.11;330.65;100.061;102.666;104.283;105.366;108.754;114.617;115.015;116.661;227.98;85.32;1468.26;321.272;238.02
28/01/1993;2816.9;1038.88;438.66;330.15;99.575;101.993;104.092;105.162;108.855;114.97;115.376;116.94;227.19;85.23;1472.27;316.786;237.7
29/01/1993;2807.2;1043.55;438.78;330.35;99.605;102.023;104.112;105.896;108.855;115.146;115.738;117.149;228.1;85.69;1477.27;316.189;237.97
01/02/1993;2851.6;1051.34;442.52;329.85;99.783;102.374;103.912;106.243;108.855;115.252;115.846;117.254;229.03;86.41;1494.1;314.809;237.78
02/02/1993;2834.4;1054.58;442.56;330.15;100.16;102.886;104.513;105.723;108.72;114.899;115.231;116.661;229.7;86.72;1498.15;314.245;237.33
03/02/1993;2873.8;1072.46;447.2;328.3;100.229;103.007;104.764;106.018;108.72;114.934;115.304;116.905;231.96;86.98;1506.86;315.872;237.4
04/02/1993;2865.9;1079.36;449.56;328.15;100.575;103.439;105.015;106.09;108.855;115.323;115.737;117.567;232.36;87.55;1520.05;319.662;237.16
05/02/1993;2862.9;1097.01;448.93;328;100.754;103.589;105.316;106.712;109.057;115.888;116.388;117.846;230.49;88.53;1524.33;320.477;237.42
08/02/1993;2870;1101.94;447.85;328.15;100.674;103.469;105.265;106.284;108.922;115.57;115.954;117.567;230.42;88.64;1528.82;320.416;237.33
09/02/1993;2831.3;1094.13;445.33;328.15;100.407;103.147;105.165;106.447;108.821;115.252;115.629;117.393;228.63;88.09;1522.51;320.837;237.51
10/02/1993;2816.4;1095.43;446.23;330.15;100.298;102.957;104.964;105.508;108.686;114.863;115.123;116.487;228.68;88.33;1516.38;322.202;239.04
11/02/1993;2834.3;1101.06;447.66;331.75;100.338;102.987;104.914;105.927;108.821;115.146;115.376;117.288;229.74;88.13;1518.39;324.144;238.79
12/02/1993;2843;1099.46;444.58;328.45;100.189;102.826;104.603;105.927;108.854;115.181;115.412;117.498;228.71;88.22;1517.27;322.46;238.95
15/02/1993;2845.9;1106.34;444.58;328.55;100.149;102.866;104.523;106.079;108.854;115.181;115.412;117.498;228.71;88.87;1520.73;322.937;238.95
16/02/1993;2812.2;1098.08;433.91;331.85;100.149;102.906;104.814;106.079;108.956;115.464;115.52;117.288;221.2;88.4;1517.67;319.506;239.72
17/02/1993;2814;1096.6;433.3;330.15;100.209;103.217;105.014;106.589;109.124;115.887;115.918;117.776;218.55;88.07;1514.43;319.004;239.77
18/02/1993;2837.7;1109.86;431.9;330.05;100.228;103.258;105.165;106.946;109.293;116.629;116.93;118.961;219.84;88.71;1521.62;316.796;239.48
19/02/1993;2840;1112.21;434.22;330.25;100.357;103.489;106.057;107.609;109.293;116.558;117.111;119.101;220.91;88.97;1525.97;321.403;239.65
22/02/1993;2838.3;1118.75;435.24;330.75;100.407;103.519;106.218;108.344;109.225;116.735;117.653;120.007;218.1;89.28;1527.29;322.023;239.82
23/02/1993;2818;1111.42;434.8;329.7;100.407;103.478;106.268;107.936;109.427;117.477;119.099;121.715;217.55;89.21;1528.25;320.847;239.45
24/02/1993;2817;1109.4;440.87;330.05;100.337;103.438;106.268;108.119;109.326;116.982;118.304;121.018;219.61;89.12;1525.04;320.324;239.41
25/02/1993;2828.7;1112.65;442.34;329.65;100.268;103.358;106.268;107.844;109.326;116.876;118.123;120.878;220.76;89.27;1525.29;320.048;238.7
26/02/1993;2868;1128.36;443.38;327.75;100.426;103.589;106.769;109.058;109.394;116.947;118.087;120.808;222.41;90.14;1529.16;321.229;238.51
01/03/1993;2882.6;1140.59;442.01;328.55;100.649;103.974;107.221;109.394;109.495;117.377;118.849;121.799;222.43;91.51;1536.12;317.32;237.58
02/03/1993;2882.3;1139.91;447.9;328.95;100.73;103.934;107.221;109.139;109.495;117.377;118.777;121.652;224.11;91.96;1538.21;318.185;238.32
03/03/1993;2918.6;1141.15;449.26;329.35;100.862;104.198;108.013;111.281;109.631;117.772;119.393;122.533;225.71;92.54;1549.02;319.841;237.93
04/03/1993;2904.8;1138.23;447.34;327.3;100.842;104.198;108.073;111.077;109.733;118.023;119.865;123.413;225.61;92.48;1549.16;320.162;237.77
05/03/1993;2922.1;1141.56;446.11;329.95;101.156;104.543;108.876;112.301;109.393;117.341;119.176;122.973;226.22;92.98;1554.98;320.05;237.66
08/03/1993;2957.3;1146.06;454.71;327.15;101.419;105.101;108.835;113.749;109.665;117.305;119.611;123.486;227.95;93.37;1560.93;320.68;237.64
09/03/1993;2949.9;1148.63;454.4;326.45;101.328;104.837;108.474;112.576;109.19;116.91;119.139;123.34;228.7;92.77;1562.97;321.69;238.07
10/03/1993;2956.7;1147.44;456.33;326.05;101.44;105.01;109.026;112.658;109.156;116.767;118.631;123.046;229.91;93.52;1565.07;322.852;238.65
11/03/1993;2953.4;1148.35;453.72;327.15;101.44;105.06;108.625;112.729;109.258;116.839;118.667;123.083;230.4;93.49;1567.76;322.819;238.02
12/03/1993;2915.9;1135.92;449.83;327.75;101.044;104.664;108.304;112.556;109.122;116.157;117.397;121.395;229.53;92.82;1562.01;323.637;237.74
15/03/1993;2922.4;1139.06;451.43;328.65;101.277;104.969;108.755;111.893;109.054;115.941;116.853;120.551;230.8;92.79;1561.21;324.545;237.77
16/03/1993;2919.3;1135.51;451.37;328.75;101.156;104.918;108.755;111.893;109.224;116.48;117.833;121.285;230.19;92.1;1564.69;327.37;237.97
17/03/1993;2889.9;1130.76;448.31;329.05;101.146;104.878;108.564;111.005;109.325;116.803;118.195;121.358;228.75;91.88;1562.13;326.989;238.2
18/03/1993;2879.7;1133.46;451.89;330.25;101.064;104.786;108.504;111.178;109.427;117.269;118.958;122.239;228.93;92.45;1566.6;327.716;239.13
19/03/1993;2900.1;1135.09;450.18;331.45;101.054;104.786;108.524;112.096;109.393;117.054;118.74;122.165;227.84;92.74;1572.05;328.394;239.48
22/03/1993;2863.9;1118.33;448.88;332.15;101.145;104.786;108.083;111.433;109.427;117.126;118.703;122.202;225.87;91.27;1568.28;328.098;239.1
23/03/1993;2861.1;1118.76;448.76;331.75;101.318;105.131;108.574;112.637;109.495;117.305;119.139;122.789;225.34;91.55;1563.48;326.368;239.74
24/03/1993;2860.6;1119.93;448.07;331.45;101.135;104.959;108.113;112.066;109.427;117.054;118.74;122.202;224.93;91.45;1559.93;327.983;239.54
25/03/1993;2852.8;1127.34;450.88;333;101.166;104.999;108.123;111.331;109.461;117.054;118.558;121.761;226.45;91.97;1555.27;327.147;238.88
26/03/1993;2852.9;1130.78;447.78;332.45;101.338;105.253;108.674;112.096;109.257;116.443;117.542;120.221;226.94;92.47;1551.88;326.317;237.96
29/03/1993;2846.5;1136.44;450.77;331.85;101.399;105.344;108.925;112.596;109.359;116.73;117.869;120.807;227.13;92.93;1546.23;329.658;237.93
30/03/1993;2861;1139.72;451.97;336.15;101.895;105.821;109.326;113.187;109.427;116.946;118.195;120.551;227.68;92.94;1546.58;329.67;238.4
31/03/1993;2878.7;1140.82;451.67;337.85;101.733;105.639;109.276;113.137;109.325;116.802;118.05;120.331;229.21;93.35;1548.75;331.295;238.58
01/04/1993;2878.4;1130.04;450.3;336.85;101.763;105.73;109.126;112.157;109.393;116.802;117.869;119.78;228.66;93.02;1550.34;330.077;238.68
02/04/1993;2869.9;1122.92;441.39;339.75;101.672;105.598;109.025;112.3;109.291;116.363;116.961;118.386;224.74;92.83;1551.99;330.764;238.33
05/04/1993;2838.8;1119.36;442.29;339.15;101.844;105.72;108.925;112.096;109.359;116.582;117.251;118.716;224.04;93.06;1545.96;330.047;238.13
06/04/1993;2832.2;1126.34;441.16;338.15;101.956;105.892;109.477;112.504;109.393;116.692;117.651;119.707;222.55;93.43;1542.49;331.248;237.58
07/04/1993;2822.1;1123.45;442.73;336.65;102.027;105.943;109.818;113.422;109.393;116.729;117.759;119.89;222.96;93.46;1538.07;333.324;236.45
08/04/1993;2821.8;1130.13;441.84;336.95;102.138;106.024;109.998;113.983;109.598;117.278;118.63;121.541;222.83;93.93;1539.2;333.123;237.27
09/04/1993;2821.8;1127.08;441.84;336.95;102.138;106.024;109.998;113.983;109.598;117.278;118.63;121.541;222.83;93.73;1539.2;333.313;237.27
12/04/1993;2821.8;1126.34;448.37;336.95;102.138;106.024;109.998;113.983;109.667;117.461;119.066;122.384;223.88;93.83;1539.2;334.232;238.04
13/04/1993;2846.8;1139.77;449.22;336.55;102.371;106.369;110.279;114.544;109.667;117.314;118.921;122.348;225.32;94.71;1544.36;334.945;238.14
14/04/1993;2842.1;1138.3;448.66;339.2;102.28;106.146;110.289;114.819;109.735;117.534;119.247;122.935;225.26;94.86;1546.76;337.905;238.01
15/04/1993;2839.7;1135.2;448.4;338.15;102.128;105.841;110.078;114.646;109.735;117.607;119.428;123.411;224.6;94.65;1547.94;337.892;237.19
16/04/1993;2824.4;1138.89;448.94;338.8;102.178;106.014;110.259;114.646;109.701;117.534;119.283;122.971;224.43;95.16;1545.81;338.451;237.12
19/04/1993;2830;1142.12;447.46;339.65;102.27;106.268;110.329;114.289;109.735;117.607;119.501;123.375;223.42;95.86;1546.18;337.818;236.37
20/04/1993;2856.1;1136.21;445.1;340.25;102.158;106.054;110.168;113.932;109.735;117.607;119.465;122.971;222.62;95.51;1552.23;341.053;236.93
21/04/1993;2869.6;1127.24;443.63;339;102.158;105.963;109.978;113.524;109.803;117.717;119.573;123.118;223.37;94.95;1561.87;343.322;236.5
22/04/1993;2881.1;1130.8;439.46;340.15;102.351;106.44;110.579;114.391;109.838;117.827;119.646;123.118;223.62;95.35;1572.3;343.96;235.63
23/04/1993;2843.8;1123.68;437.03;344.15;102.29;106.176;110.028;113.932;109.838;117.68;119.319;122.384;222.69;95.61;1579.87;341.166;235.84
26/04/1993;2822.3;1121.77;433.54;351.5;102.31;106.217;109.707;112.657;109.803;117.534;118.848;121.871;219.48;95.84;1582.31;340.465;236.78
27/04/1993;2832.7;1121.59;438.01;350.55;102.432;106.257;109.627;113.085;109.632;117.131;118.158;120.807;219.53;95.78;1584.27;339.187;236.83
28/04/1993;2797.3;1120.58;438.02;351.65;102.614;106.43;109.827;111.79;109.632;117.094;118.085;120.623;220.43;95.64;1585.75;334.39;235.88
29/04/1993;2786.8;1109.83;438.89;355.25;102.614;106.43;109.466;111.647;109.769;117.424;118.448;120.99;221.33;95.47;1585.09;334.951;235.74
30/04/1993;2813.1;1114.25;440.19;355.75;102.675;106.551;109.326;110.984;109.701;117.058;117.94;120.073;222.68;95.58;1589;337.122;235.76
03/05/1993;2813.1;1117.22;442.46;355.75;102.786;106.815;109.476;111.463;109.872;117.497;118.702;121.32;223.66;95.79;1589;334.006;235.72
04/05/1993;2812.6;1116.43;444.05;354.7;102.796;106.805;109.396;111.208;109.872;117.606;119.065;122.09;226.17;96.14;1590.74;332.056;235.4
05/05/1993;2796.5;1115.33;444.52;353.65;103.121;107.069;109.927;112.197;109.769;117.497;118.993;121.98;227.73;95.99;1588.27;331.407;235.71
06/05/1993;2786.3;1113.33;443.26;356.45;102.938;106.897;109.426;111.688;109.769;117.643;119.355;122.274;227.95;96.33;1587.87;332.517;235.58
07/05/1993;2793.7;1103.06;442.31;357.8;102.887;106.805;109.576;111.789;109.803;117.533;119.065;121.54;227.97;96;1585.31;333.044;234.92
10/05/1993;2829.8;1103.24;442.8;356.75;102.857;106.673;109.476;111.392;109.803;117.68;119.355;122.164;228.15;95.41;1588.2;331.494;234.35
11/05/1993;2836.1;1103.51;444.36;356.45;102.847;106.622;109.255;110.871;109.769;117.68;119.319;122.017;228.8;95.46;1592.28;331.142;235.31
12/05/1993;2860.8;1107.86;444.8;357.15;103.029;107.099;109.827;111.473;109.735;117.497;118.775;121.283;228.9;95.62;1596.2;331.381;235.8
13/05/1993;2849.3;1122.14;439.23;369.15;103.171;107.221;109.827;111.626;109.564;117.094;118.23;120.073;227.54;95.85;1598.39;333.596;236.22
14/05/1993;2847;1113.78;439.56;367.8;103.11;107.089;109.907;112.36;109.461;116.911;118.158;120.073;227.48;95.53;1598.91;334.601;234.86
17/05/1993;2858.1;1106.7;440.37;368.2;103.07;107.14;109.827;111.993;109.324;116.581;117.795;119.632;227.42;95.1;1600.98;337.93;233.88
18/05/1993;2847.3;1108.23;440.32;370.25;103.08;107.079;110.027;112.299;109.29;116.545;117.142;118.972;227.92;96.13;1603.49;338.808;234.78
19/05/1993;2819.7;1106.5;447.57;377.15;103.12;107.191;109.776;112.146;109.358;116.618;117.468;119.486;229.31;96.24;1603.1;339.835;234.53
20/05/1993;2816.8;1104.22;450.59;373.25;103.12;107.191;109.776;112.146;109.358;116.654;117.649;119.449;230.3;96.12;1605.44;342.799;235.1
21/05/1993;2812.2;1102.94;445.84;375.15;103.12;107.191;109.776;112.146;109.221;116.288;117.033;118.788;229.93;96.56;1607.88;340.965;234.97
24/05/1993;2825.6;1107.2;448;376.75;103.08;107.018;109.626;111.942;109.016;116.142;116.996;119.339;229.89;96.5;1610.87;340.663;235.74
25/05/1993;2837.7;1115.34;448.85;376.45;103.08;107.008;109.425;111.075;109.084;116.105;116.96;119.155;230.49;96.83;1612.44;341.667;235.54
26/05/1993;2846.9;1113.38;453.44;375.45;103.08;106.967;109.475;111.177;109.084;116.288;117.323;120.219;232.14;96.78;1614.98;342.463;235.48
27/05/1993;2855.3;1117.93;452.41;376.7;102.999;106.876;109.526;111.503;109.05;116.252;117.468;120.366;232.66;96.47;1617.71;341.874;234.46
28/05/1993;2840.7;1113.7;450.19;379.75;102.836;106.653;109.225;110.677;109.016;116.178;117.032;119.522;232.19;96.65;1616.01;343.651;233.81
31/05/1993;2840.7;1113.68;450.19;379.75;102.836;106.653;109.225;110.677;109.016;116.178;117.032;119.522;232.19;96.61;1616.01;345.394;233.81
01/06/1993;2849.2;1107.38;453.83;375.25;102.715;106.429;108.743;110.912;109.221;116.655;117.758;121.063;233.09;96.26;1617.7;346.366;232.92
02/06/1993;2863;1110.22;453.85;370.25;102.796;106.602;108.874;110.055;109.153;116.728;117.903;121.063;233.88;96.21;1623.04;349.366;233.38
03/06/1993;2852.8;1110.47;452.49;373.25;103.039;106.896;108.924;110.065;109.221;116.985;118.193;121.356;234.32;96.28;1626.31;348.741;233.66
04/06/1993;2829.9;1109.2;450.06;374.6;103.11;106.926;108.874;110.157;108.879;116.252;117.468;120.586;233.39;96.2;1625.87;348.148;233.58
07/06/1993;2844.8;1114.59;447.69;374.2;103.211;107.18;109.475;110.065;108.913;116.398;117.721;121.026;231.6;95.82;1628.45;346.951;233.84
08/06/1993;2844.4;1118.2;444.71;375.35;103.282;107.393;109.926;111.687;108.879;116.325;117.613;120.549;229.37;95.63;1630.48;349.065;233.51
09/06/1993;2866.9;1129.83;445.78;372.5;103.282;107.434;110.448;112.809;108.947;116.398;117.83;121.136;229.79;95.77;1633.66;349.501;233.11
10/06/1993;2860;1131.03;445.38;369.25;103.241;107.434;110.628;112.686;108.947;116.398;117.794;121.062;229.1;96.16;1634.91;349.368;233.26
11/06/1993;2861.8;1136.25;447.26;371.15;103.302;107.728;110.719;112.798;109.221;116.985;118.629;122.273;229.56;96.47;1634.14;352.024;233.01
14/06/1993;2885.5;1138.45;447.71;363.95;103.363;107.982;111.13;113.115;109.255;117.131;118.665;122.053;229.82;95.93;1638.7;353.55;233.11
15/06/1993;2870;1131.08;446.27;365.75;103.343;107.982;111.19;113.522;109.358;117.168;118.773;121.869;230.45;95.36;1636.84;354.126;232.86
16/06/1993;2883;1136.87;447.43;369.35;103.414;108.236;111.431;114.032;109.358;117.241;118.773;121.906;230.12;95.49;1637.78;355.519;232.48
17/06/1993;2875.7;1134.49;448.54;371.15;103.444;108.104;111.42;113.624;109.358;117.314;118.955;122.126;229.96;96;1638.01;353.959;233.79
18/06/1993;2879.4;1140.78;443.68;372.25;103.636;108.571;111.922;114.491;109.221;117.021;118.628;122.016;229.02;96.38;1637.38;356.601;234.4
21/06/1993;2903.4;1144.34;446.22;369.5;103.768;108.865;112.082;115.715;109.221;117.204;119.064;122.64;228.32;96.25;1639.46;355.799;234.87
22/06/1993;2907.6;1157.33;445.93;368.15;103.717;108.865;112.042;115.052;109.255;117.241;119.136;122.603;228.09;96.98;1640.89;355.06;235.21
23/06/1993;2900.7;1157.26;443.19;368;103.768;108.774;112.233;115.338;109.187;117.168;119.136;122.713;227.72;96.2;1644.4;353.634;233.37
24/06/1993;2894.7;1153.37;446.62;373.8;103.93;109.078;112.875;116.011;109.289;117.351;119.463;123.19;228.33;96.29;1645.61;350.487;233.29
25/06/1993;2887.5;1153.83;447.6;376.45;103.839;108.804;112.534;115.256;109.358;117.534;119.753;123.63;229.53;96.27;1647.22;354.934;232.39
28/06/1993;2897;1161.96;451.85;375.25;104.102;109.403;113.035;116.021;109.461;117.754;120.116;124.29;231.29;96.86;1648.95;356.292;232.21
29/06/1993;2886;1156.5;450.69;376.75;104.001;109.179;112.834;115.735;109.529;117.9;120.225;124.217;231.72;97.23;1649.82;355.905;232.09
30/06/1993;2900;1157.58;450.53;378.25;104.011;109.22;112.935;116.225;109.529;117.827;120.152;124.144;233.35;97.25;1648.24;354.819;233.26
01/07/1993;2888.8;1156.84;449.02;383.5;103.92;108.997;112.642;115.276;109.597;117.9;120.079;124.033;234.13;97.21;1649.77;352.611;234.59
02/07/1993;2857.7;1147.51;445.84;390;103.859;108.814;112.372;114.807;109.7;118.226;120.442;124.29;234.23;96.82;1644.62;354.154;235.63
05/07/1993;2838.5;1144.93;445.84;387.85;103.687;108.723;111.978;113.93;109.7;118.226;120.442;124.29;234.23;96.74;1642.66;356.658;235.63
06/07/1993;2848.1;1147.62;441.43;391.75;103.818;109.068;112.485;114.991;109.563;117.863;120.079;124.07;234.23;96.75;1642.72;356.379;236.61
07/07/1993;2848.3;1154.35;442.83;394;103.899;109.24;112.822;114.95;109.563;117.827;120.079;124.07;233.19;96.94;1638.21;357.501;236.38
08/07/1993;2845.9;1181.25;448.64;395.45;103.707;108.794;112.316;114.032;109.563;118.008;120.261;124.4;234.13;97.87;1637.59;358.722;235.83
09/07/1993;2843.2;1186.77;448.13;392.75;103.463;108.489;112.485;114.542;109.631;118.081;120.442;124.73;234.97;98.21;1638.04;359.135;236.17
12/07/1993;2830.9;1190.42;448.98;394.05;103.575;108.783;112.934;113.726;109.631;118.154;120.514;125.024;235.89;98.22;1635.61;358.899;235.47
13/07/1993;2837.1;1187.02;448.09;393.75;103.737;108.986;112.653;114.746;109.529;117.972;120.333;125.134;236.35;98.03;1634.46;358.656;234.72
14/07/1993;2832.3;1187.25;450.08;392.25;103.737;108.986;112.653;114.746;109.631;118.262;120.841;126.087;237.84;97.99;1633.17;355.95;235.83
15/07/1993;2831.7;1191.95;449.22;394;103.494;108.722;112.484;114.44;109.597;118.19;120.841;126.124;237.54;98.78;1634.95;354.158;234.99
16/07/1993;2833;1190.28;445.75;393.5;103.696;109.108;112.934;115.46;109.631;118.19;120.877;126.307;236.16;98.84;1633.45;355.287;234.15
19/07/1993;2842.9;1195.4;446.03;395;103.696;109.138;113.047;115.306;109.631;118.153;120.913;126.381;234.86;99.19;1633.03;356.733;234.78
20/07/1993;2823.9;1192.38;447.31;392;103.605;109.047;112.991;115.255;109.461;117.827;120.55;126.161;234.98;99.59;1632.46;357.083;234.76
21/07/1993;2814.1;1181.09;447.18;390.4;103.342;108.57;112.484;115.347;109.324;117.355;119.825;125.133;234.91;99.21;1630.51;357.948;235.12
22/07/1993;2820.1;1186.64;444.51;390.5;103.119;108.316;112.147;114.439;109.153;116.991;119.244;124.583;233.76;99.4;1631.92;356.114;235.04
23/07/1993;2827.7;1194.61;447.1;390.5;103.169;108.692;112.766;115.153;109.153;116.81;118.772;123.703;234.31;99.31;1631.84;359.981;236.14
26/07/1993;2844.2;1202.53;449.09;393.2;103.149;108.55;112.709;115.153;109.187;116.955;119.026;124.069;235.62;99.6;1633.45;359.47;236.16
27/07/1993;2879.4;1202.27;448.24;391.5;103.24;108.59;112.867;114.674;109.153;116.882;119.062;124.106;235.15;100.02;1635.57;359.502;236.12
28/07/1993;2884.2;1201.89;447.19;394.2;103.483;108.895;113.103;114.847;109.221;117.028;119.208;124.51;235.99;100.53;1636.42;361.007;235.85
29/07/1993;2917.6;1214.8;450.24;394.1;103.412;108.976;112.912;114.643;109.426;117.536;120.006;125.904;236.52;101.41;1643.65;364.215;235.43
30/07/1993;2926.5;1236.14;448.13;405.75;103.838;109.788;113.721;115.255;109.392;117.427;119.861;125.904;236.46;103.1;1653.94;363.231;234.83
02/08/1993;2941.7;1245.89;450.15;403.25;104.639;111.158;114.913;117.142;109.29;117.133;119.643;126.05;237.16;103.19;1659.7;364.228;236.07
03/08/1993;2945;1241.47;449.27;403.65;104.335;110.681;115.465;118.519;109.324;117.243;119.824;126.49;237.8;103.39;1663.48;364.153;236.26
04/08/1993;2941.3;1244.39;448.54;401.5;104.152;110.508;115.24;118.213;109.358;117.17;119.534;126.307;238.52;104.16;1667.58;365.604;235.41
05/08/1993;2943.4;1242.77;448.13;388.25;104.031;110.417;114.733;118.315;109.426;117.317;119.57;126.564;238.22;104.11;1672.16;366.336;235.82
06/08/1993;2969.8;1247.11;448.68;376.5;104.122;110.752;115.296;119.335;109.494;117.427;119.607;126.49;238.72;104.05;1682.55;365.568;235.45
09/08/1993;2986.4;1260.27;450.72;382.25;104.051;110.529;114.823;119.365;109.528;117.61;119.933;127.554;239.23;105.35;1688.79;364.43;235.93
10/08/1993;2971.6;1253.82;449.45;379.2;104.121;110.823;115.554;120.66;109.46;117.573;119.897;127.811;239.56;105.51;1696.39;364.861;235.64
